Customer ID,City,State,Country,Zip Code,Latitude,Longitude,Lat Long,Population
1641-RQDAY,Wallace,California,United States,95254,38.192608,-120.957842,"38.192608, -120.957842",304
6242-FEGFD,Stratford,California,United States,93266,36.175255,-119.813805,"36.175255, -119.813805",1729
4010-YLMVT,Yucaipa,California,United States,92399,34.04597,-117.011825,"34.04597, -117.011825",41575
8544-JNBOX,Weimar,California,United States,95736,39.00978,-120.978273,"39.00978, -120.978273",31
4510-PYUSH,Sylmar,California,United States,91342,34.321621,-118.399841,"34.321621, -118.399841",81986
3059-NGMXB,San Jose,California,United States,95124,37.257063,-121.923037,"37.257063, -121.923037",45257
2545-EBUPK,Los Angeles,California,United States,90045,33.954017,-118.402447,"33.954017, -118.402447",39334
8974-OVACP,Yermo,California,United States,92398,35.013299,-116.834092,"35.013299, -116.834092",1195
0923-PNFUB,Westlake Village,California,United States,91361,34.130992,-118.894673,"34.130992, -118.894673",18735
6369-MCAKO,Monterey Park,California,United States,91755,34.049172,-118.115022,"34.049172, -118.115022",26933
9003-CPATH,Carson,California,United States,90745,33.822295,-118.26411,"33.822295, -118.26411",55486
6631-HMANX,Kelseyville,California,United States,95451,38.93496,-122.792243,"38.93496, -122.792243",9902
3512-IZIKN,San Bernardino,California,United States,92404,34.183286,-117.221722,"34.183286, -117.221722",53636
7056-IMHCC,Torrance,California,United States,90501,33.833699,-118.314387,"33.833699, -118.314387",40705
7548-SEPYI,Temecula,California,United States,92592,33.507255,-117.029473,"33.507255, -117.029473",46171
3137-LUPIX,Yucca Valley,California,United States,92284,34.159534,-116.425984,"34.159534, -116.425984",20486
7595-EUIVN,Clearlake,California,United States,95422,38.965804,-122.631779,"38.965804, -122.631779",13485
7184-LRUUR,Los Banos,California,United States,93635,36.995162,-120.955099,"36.995162, -120.955099",29124
9140-CZQZZ,Lee Vining,California,United States,93541,37.890145,-119.184087,"37.890145, -119.184087",504
6551-VLJMV,Hemet,California,United States,92543,33.739415,-116.968339,"33.739415, -116.968339",29687
0489-WMEMG,Korbel,California,United States,95550,40.7666,-123.80458,"40.7666, -123.80458",155
8690-ZVLCL,Los Angeles,California,United States,90038,34.088017,-118.327168,"34.088017, -118.327168",32562
1091-SOZGA,La Palma,California,United States,90623,33.850504,-118.039892,"33.850504, -118.039892",15505
4283-FUTGF,El Sobrante,California,United States,94803,37.963995,-122.288296,"37.963995, -122.288296",25399
5394-MEITZ,Corona Del Mar,California,United States,92625,33.600987,-117.862734,"33.600987, -117.862734",13422
2848-YXSMW,Torrance,California,United States,90503,33.840399,-118.353714,"33.840399, -118.353714",41979
2511-ALLCS,Temple City,California,United States,91780,34.101608,-118.055848,"34.101608, -118.055848",32718
3391-JSQEW,San Jose,California,United States,95110,37.34667,-121.910019,"37.34667, -121.910019",18197
4512-ZUIYL,Sunnyvale,California,United States,94089,37.421633,-122.009613,"37.421633, -122.009613",16985
5906-CVLHP,Rowland Heights,California,United States,91748,33.976753,-117.897367,"33.976753, -117.897367",46342
0277-ORXQS,San Francisco,California,United States,94108,37.791998,-122.408653,"37.791998, -122.408653",13723
2930-UOTMB,Riverside,California,United States,92506,33.930931,-117.361788,"33.930931, -117.361788",42425
7148-XZPHA,Rancho Cordova,California,United States,95670,38.602723,-121.279913,"38.602723, -121.279913",49729
6857-VWJDT,Santa Cruz,California,United States,95060,36.993451,-122.098858,"36.993451, -122.098858",43192
5917-HBSDW,Mill Valley,California,United States,94941,37.901371,-122.572024,"37.901371, -122.572024",28727
4257-GAESD,Dinuba,California,United States,93618,36.523619,-119.386868,"36.523619, -119.386868",24206
0750-EKNGL,Hyampom,California,United States,96046,40.648024,-123.465088,"40.648024, -123.465088",268
6952-OMNWB,Creston,California,United States,93432,35.480896,-120.469476,"35.480896, -120.469476",1203
1767-CJKBA,Richmond,California,United States,94804,37.921034,-122.341798,"37.921034, -122.341798",39089
8401-EMUWF,Paramount,California,United States,90723,33.897122,-118.164432,"33.897122, -118.164432",55306
6349-JDHQP,Fowler,California,United States,93625,36.625792,-119.672483,"36.625792, -119.672483",5635
8591-NXRCV,Malibu,California,United States,90265,34.074572,-118.831181,"34.074572, -118.831181",19630
8473-VUVJN,Temecula,California,United States,92590,33.475493,-117.219551,"33.475493, -117.219551",3070
9058-CBREO,Winton,California,United States,95388,37.421299,-120.599587,"37.421299, -120.599587",11463
7138-GIRSH,Camarillo,California,United States,93012,34.205504,-118.993111,"34.205504, -118.993111",24945
4480-QQRHC,Hydesville,California,United States,95547,40.557314,-124.081662,"40.557314, -124.081662",1201
4312-GVYNH,Westminster,California,United States,92683,33.752591,-117.993661,"33.752591, -117.993661",88230
3656-TKRVZ,Chula Vista,California,United States,91910,32.636792,-117.054989,"32.636792, -117.054989",74025
8873-GLDMH,Courtland,California,United States,95615,38.311609,-121.554034,"38.311609, -121.554034",699
1591-NFNLQ,Fallbrook,California,United States,92028,33.362575,-117.299644,"33.362575, -117.299644",42239
9143-CANJF,Topaz,California,United States,96133,38.636052,-119.489162,"38.636052, -119.489162",116
4389-UEFCZ,Monte Rio,California,United States,95462,38.471049,-123.015549,"38.471049, -123.015549",1537
0690-SRQID,Stockton,California,United States,95203,37.954089,-121.329761,"37.954089, -121.329761",16357
3587-PMCOY,Placerville,California,United States,95667,38.733714,-120.795213,"38.733714, -120.795213",34146
0488-GSLFR,Taylorsville,California,United States,95983,40.053684,-120.743116,"40.053684, -120.743116",513
7964-VEXDG,Anaheim,California,United States,92802,33.807864,-117.923782,"33.807864, -117.923782",45086
5307-UVGNB,Compton,California,United States,90220,33.88151,-118.234451,"33.88151, -118.234451",47305
3733-UOCWF,Helendale,California,United States,92342,34.757783,-117.33997,"34.757783, -117.33997",4948
5669-SRAIP,Larkspur,California,United States,94939,37.937082,-122.532369,"37.937082, -122.532369",6773
6980-CDGFC,Aptos,California,United States,95003,37.013471,-121.877877,"37.013471, -121.877877",24227
4713-LZDRV,Malibu,California,United States,90263,34.037037,-118.705803,"34.037037, -118.705803",11
4114-QMKVN,Surfside,California,United States,90743,33.728273,-118.085304,"33.728273, -118.085304",174
7508-KBIMB,Jamestown,California,United States,95327,37.84771,-120.486589,"37.84771, -120.486589",9559
7089-RKVSZ,Woody,California,United States,93287,35.710244,-118.881679,"35.710244, -118.881679",88
7890-VYYWG,Sutter,California,United States,95982,39.172777,-121.805845,"39.172777, -121.805845",3193
3873-WOSBC,Catheys Valley,California,United States,95306,37.394411,-120.127262,"37.394411, -120.127262",986
2833-SLKDQ,Caspar,California,United States,95420,39.361283,-123.784599,"39.361283, -123.784599",333
2983-ZANRP,La Puente,California,United States,91744,34.031441,-117.936436,"34.031441, -117.936436",84965
2824-DXNKN,Santa Cruz,California,United States,95065,37.031404,-121.981865,"37.031404, -121.981865",8365
5906-BFOZT,Loleta,California,United States,95551,40.665952,-124.240051,"40.665952, -124.240051",1447
7706-YLMQA,Madera,California,United States,93638,37.004068,-119.930027,"37.004068, -119.930027",49247
6198-RTPMF,Oregon House,California,United States,95962,39.342587,-121.249833,"39.342587, -121.249833",1519
1724-BQUHA,Los Gatos,California,United States,95032,37.233034,-121.947427,"37.233034, -121.947427",24443
6821-JPCDC,Castro Valley,California,United States,94552,37.722727,-122.02157,"37.722727, -122.02157",13212
5968-HYJRZ,Kerman,California,United States,93630,36.727418,-120.123526,"36.727418, -120.123526",14062
8845-LWKGE,El Dorado,California,United States,95623,38.63153,-120.842609,"38.63153, -120.842609",4097
7872-RDDLZ,Piercy,California,United States,95587,39.955587,-123.681175,"39.955587, -123.681175",200
4741-WWJQZ,Forestville,California,United States,95436,38.499302,-122.92444,"38.499302, -122.92444",6216
1219-NNDDO,Los Angeles,California,United States,90015,34.039224,-118.266293,"34.039224, -118.266293",15140
0361-HJRDX,Sherman Oaks,California,United States,91403,34.147149,-118.463365,"34.147149, -118.463365",22085
5236-PERKL,Pearblossom,California,United States,93553,34.445239,-117.894868,"34.445239, -117.894868",1613
4971-PUYQO,San Diego,California,United States,92109,32.787836,-117.232376,"32.787836, -117.232357",46086
2133-TSRRM,Rosemead,California,United States,91770,34.065108,-118.082791,"34.065108, -118.082791",61623
2157-MXBJS,Calistoga,California,United States,94515,38.629618,-122.593216,"38.629618, -122.593216",7384
7241-AJHFS,Escondido,California,United States,92027,33.141265,-116.967221,"33.141265, -116.967221",48690
6521-YYTYI,Navarro,California,United States,95463,39.182916,-123.552571,"39.182916, -123.552571",148
1025-FALIX,Nicolaus,California,United States,95659,38.788898,-121.608624,"38.788898, -121.608624",751
3454-JFUBC,Pala,California,United States,92059,33.384345,-117.072619,"33.384345, -117.072619",1831
8218-FFJDS,Georgetown,California,United States,95634,38.9386,-120.785514,"38.9386, -120.785514",2723
5203-XEHAX,Macdoel,California,United States,96058,41.769709,-121.92063,"41.769709, -121.92063",816
2615-YVMYX,Chula Vista,California,United States,91915,32.605012,-116.97595,"32.605012, -116.97595",9278
4884-LEVMQ,Valley Springs,California,United States,95252,38.156971,-120.849231,"38.156971, -120.849231",11266
4918-QLLIW,Santa Monica,California,United States,90405,34.005439,-118.477507,"34.005439, -118.477507",26099
2378-HTWFW,Newman,California,United States,95360,37.343846,-121.039391,"37.343846, -121.039391",8504
0082-OQIQY,Farmington,California,United States,95230,37.956963,-120.863055,"37.956963, -120.863055",596
3900-AQPHZ,Pearblossom,California,United States,93553,34.445239,-117.894868,"34.445239, -117.894868",1613
2004-OCQXK,Merced,California,United States,95348,37.40122,-120.514191,"37.40122, -120.514191",23100
3324-OIRTO,Glennville,California,United States,93226,35.735694,-118.738483,"35.735694, -118.738483",296
6582-PLFUU,Cedarville,California,United States,96104,41.505916,-120.152505,"41.505916, -120.152505",857
0440-MOGPM,Petaluma,California,United States,94954,38.235021,-122.557332,"38.235021, -122.557332",35419
1809-DMJHQ,Newport Beach,California,United States,92660,33.634626,-117.874882,"33.634626, -117.874882",28687
2065-MMKGR,Diamond Springs,California,United States,95619,38.683605,-120.811852,"38.683605, -120.811852",4426
7026-YMSBE,Berkeley,California,United States,94704,37.871416,-122.246597,"37.871416, -122.246597",21205
5997-OPVFA,Montrose,California,United States,91020,34.2112,-118.230625,"34.2112, -118.230625",7527
3920-HIHMQ,Scotts Valley,California,United States,95066,37.070177,-122.010077,"37.070177, -122.010077",14574
5019-GQVCR,Westlake Village,California,United States,91361,34.130992,-118.894673,"34.130992, -118.894673",18735
1208-NBVFH,Perris,California,United States,92570,33.787298,-117.320676,"33.787298, -117.320676",36817
0725-CXOTM,Manteca,California,United States,95337,37.750822,-121.238423,"37.750822, -121.238423",19867
7975-TZMLR,Reedley,California,United States,93654,36.636638,-119.421842,"36.636638, -119.421842",25923
7180-PISOG,Piru,California,United States,93040,34.432843,-118.730106,"34.432843, -118.730106",1459
8624-GIOUT,Seeley,California,United States,92273,32.790282,-115.689559,"32.790282, -115.689559",1632
2878-RMWXY,Temecula,California,United States,92590,33.475493,-117.219551,"33.475493, -117.219551",3070
0347-UBKUZ,San Mateo,California,United States,94404,37.556094,-122.272437,"37.556094, -122.272437",31882
7005-CYUIL,Laytonville,California,United States,95454,39.806141,-123.531098,"39.806141, -123.531098",2706
2025-JKFWI,Burbank,California,United States,91501,34.188339,-118.300942,"34.188339, -118.300942",18112
6092-QZVPP,Fresno,California,United States,93704,36.799648,-119.801247,"36.799648, -119.801247",26580
6202-JVYEU,Chino,California,United States,91710,33.990646,-117.663025,"33.990646, -117.663025",75319
4720-VSTSI,Monterey Park,California,United States,91754,34.050322,-118.147037,"34.050322, -118.147037",33280
1663-MHLHE,Duarte,California,United States,91010,34.145695,-117.95982,"34.145695, -117.95982",27414
5325-UWTWJ,Berkeley,California,United States,94707,37.897753,-122.279391,"37.897753, -122.279391",11889
4139-DETXS,Needles,California,United States,92363,34.711224,-114.702256,"34.711224, -114.702256",5488
1100-DDVRV,Twain Harte,California,United States,95383,38.107441,-120.230625,"38.107441, -120.230625",4848
2186-QZEYA,San Leandro,California,United States,94579,37.687264,-122.15728,"37.687264, -122.15728",19815
5366-IJEQJ,San Diego,California,United States,92109,32.787836,-117.232376,"32.787836, -117.232355",46086
9670-BPNXF,Glennville,California,United States,93226,35.735694,-118.738483,"35.735694, -118.738483",296
4667-QONEA,Los Angeles,California,United States,90064,34.037251,-118.423573,"34.037251, -118.423573",24505
3721-WKIIL,Smartville,California,United States,95977,39.176595,-121.291692,"39.176595, -121.291692",963
1395-WSWXR,Weldon,California,United States,93283,35.55647,-118.244914,"35.55647, -118.244914",1935
1218-VKFPE,Anaheim,California,United States,92805,33.830209,-117.906099,"33.830209, -117.906099",68802
2984-AFWNC,Rough And Ready,California,United States,95975,39.225634,-121.156163,"39.225634, -121.156163",1601
1506-YJTYT,Oakley,California,United States,94561,37.999406,-121.686241,"37.999406, -121.686241",27607
0516-WJVXC,Sacramento,California,United States,95818,38.556306,-121.495817,"38.556306, -121.495817",21313
1075-BGWOH,Rosemead,California,United States,91770,34.065108,-118.082791,"34.065108, -118.082791",61623
1097-FSPVW,Pioneertown,California,United States,92268,34.201108,-116.593456,"34.201108, -116.593456",354
9962-BFPDU,Kenwood,California,United States,95452,38.419525,-122.521585,"38.419525, -122.521585",1653
0524-IAVZO,Anza,California,United States,92539,33.527605,-116.666551,"33.527605, -116.666551",3745
1257-SXUXQ,Jenner,California,United States,95450,38.505995,-123.187019,"38.505995, -123.187019",438
5027-XWQHA,Ukiah,California,United States,95482,39.134075,-123.23422,"39.134075, -123.23422",30988
2716-GFZOR,Raymond,California,United States,93653,37.252057,-119.95783,"37.252057, -119.95783",972
2674-MLXMN,Richmond,California,United States,94801,37.945288,-122.383941,"37.945288, -122.383941",28450
5995-OIGLP,Port Costa,California,United States,94569,38.035707,-122.196821,"38.035707, -122.196821",173
4227-OJHAL,El Centro,California,United States,92243,32.770393,-115.60915,"32.770393, -115.60915",43712
1757-TCATG,Huntington Beach,California,United States,92649,33.721917,-118.043237,"33.721917, -118.043237",32304
6979-ZNSFF,Pollock Pines,California,United States,95726,38.733908,-120.453416,"38.733908, -120.453416",8577
1393-IMKZG,Fullerton,California,United States,92831,33.879983,-117.895482,"33.879983, -117.895482",34592
0727-BMPLR,Fresno,California,United States,93706,36.654614,-119.903674,"36.654614, -119.903674",35790
2962-XPMCQ,Sacramento,California,United States,95828,38.486938,-121.395805,"38.486938, -121.395805",54880
