Customer ID,Phone Service,Multiple Lines,Internet Service,Internet Type,Streaming TV,Streaming Movies,Streaming Music,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data
4918-QLLIW,1,0,1,DSL,1,0,1,0,0,0,0,1
2378-HTWFW,1,1,1,Fiber Optic,0,1,0,1,0,0,0,0
0082-OQIQY,1,0,1,Fiber Optic,1,1,1,0,0,0,1,0
3900-AQPHZ,1,0,0,No internet,0,0,0,0,0,0,0,0
2004-OCQXK,1,0,1,Fiber Optic,0,1,1,0,0,0,0,1
3324-OIRTO,1,0,1,Fiber Optic,1,1,1,1,1,1,0,1
6582-PLFUU,1,0,0,No internet,0,0,0,0,0,0,0,0
0440-MOGPM,1,1,1,DSL,1,1,1,0,1,1,0,1
1809-DMJHQ,1,0,1,DSL,0,0,0,0,0,0,0,1
2065-MMKGR,1,1,1,DSL,1,1,1,0,0,0,0,1
7026-YMSBE,1,0,0,No internet,0,0,0,0,0,0,0,0
5997-OPVFA,1,1,1,Cable,1,1,1,1,1,1,1,1
3920-HIHMQ,1,1,1,DSL,0,0,0,0,0,0,0,0
5019-GQVCR,1,1,1,Fiber Optic,1,0,0,0,0,0,0,1
1208-NBVFH,1,0,1,Cable,0,0,0,0,0,1,0,1
0725-CXOTM,1,1,1,DSL,1,1,1,1,0,1,1,1
7975-TZMLR,1,1,1,Fiber Optic,1,1,1,0,1,1,0,1
7180-PISOG,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
8624-GIOUT,1,1,1,DSL,0,0,0,1,1,0,0,1
2878-RMWXY,1,1,1,Fiber Optic,0,1,0,1,1,1,0,1
0347-UBKUZ,1,0,0,No internet,0,0,0,0,0,0,0,0
7005-CYUIL,1,0,1,Fiber Optic,1,0,0,1,1,1,1,1
2025-JKFWI,1,1,1,Fiber Optic,1,1,1,0,0,0,1,1
6092-QZVPP,1,0,1,Cable,1,1,1,1,0,1,1,0
6202-JVYEU,1,0,0,No internet,0,0,0,0,0,0,0,0
4720-VSTSI,1,1,1,Fiber Optic,0,0,0,0,1,1,0,1
1663-MHLHE,1,0,0,No internet,0,0,0,0,0,0,0,0
5325-UWTWJ,1,1,1,Fiber Optic,0,0,0,1,1,0,1,1
4139-DETXS,0,0,1,DSL,1,1,1,1,1,1,1,1
1100-DDVRV,0,0,1,DSL,1,1,1,0,1,0,0,1
2186-QZEYA,1,1,1,DSL,0,0,0,1,1,0,0,1
5366-IJEQJ,1,1,1,Fiber Optic,1,0,0,0,0,1,0,1
9670-BPNXF,1,0,1,DSL,0,0,0,1,1,0,1,1
4667-QONEA,1,0,1,Cable,0,1,0,1,1,1,1,1
3721-WKIIL,1,0,0,No internet,0,0,0,0,0,0,0,0
1395-WSWXR,1,0,0,No internet,0,0,0,0,0,0,0,0
1218-VKFPE,1,0,0,No internet,0,0,0,0,0,0,0,0
2984-AFWNC,1,0,1,Fiber Optic,1,1,1,0,1,0,0,1
1506-YJTYT,1,1,1,DSL,1,0,0,1,1,0,1,1
0516-WJVXC,1,0,1,DSL,0,0,0,1,0,0,1,1
1075-BGWOH,1,1,1,Fiber Optic,1,1,0,0,0,1,0,1
1097-FSPVW,1,0,1,DSL,0,0,0,1,0,1,0,1
9962-BFPDU,1,0,0,No internet,0,0,0,0,0,0,0,0
0524-IAVZO,1,1,1,Fiber Optic,0,1,1,0,0,0,0,1
1257-SXUXQ,1,0,0,No internet,0,0,0,0,0,0,0,0
5027-XWQHA,1,0,1,Cable,0,0,0,0,0,0,0,0
2716-GFZOR,1,0,1,Fiber Optic,0,0,0,1,1,1,0,1
2674-MLXMN,1,1,1,Fiber Optic,1,1,0,0,1,0,0,1
5995-OIGLP,1,0,1,Cable,0,0,0,1,0,0,1,1
4227-OJHAL,1,1,1,DSL,1,0,0,1,1,1,0,1
1757-TCATG,1,0,0,No internet,0,0,0,0,0,0,0,0
6979-ZNSFF,1,1,1,Fiber Optic,1,0,0,0,0,0,0,1
1393-IMKZG,1,0,1,Fiber Optic,1,1,1,0,0,0,1,1
0727-BMPLR,1,1,1,Fiber Optic,1,1,1,0,0,1,0,0
2962-XPMCQ,1,0,1,DSL,0,0,0,0,0,0,0,1
4693-VWVBO,1,0,0,No internet,0,0,0,0,0,0,0,0
5597-GLBUC,1,0,1,Fiber Optic,1,0,0,0,0,1,0,1
4813-HQMGZ,1,1,1,Fiber Optic,0,1,1,0,0,0,1,0
7752-XUSCI,1,1,1,Fiber Optic,1,1,1,0,1,1,0,1
1077-HUUJM,1,0,1,Fiber Optic,0,0,0,0,0,0,0,0
2057-BOYKM,1,1,1,Fiber Optic,0,0,0,1,1,1,1,1
7945-PRBVF,1,0,0,No internet,0,0,0,0,0,0,0,0
8224-KDLKN,1,1,0,No internet,0,0,0,0,0,0,0,0
2988-PLAHS,1,0,1,Cable,1,1,1,0,0,1,0,0
1015-JPFYW,1,0,0,No internet,0,0,0,0,0,0,0,0
7175-NTIXE,1,0,1,DSL,1,1,1,1,0,0,1,1
7853-WNZSY,1,0,0,No internet,0,0,0,0,0,0,0,0
0913-XWSCN,1,1,1,Fiber Optic,0,1,1,0,0,0,0,1
6637-KYRCV,0,0,1,DSL,0,0,0,0,1,0,0,1
2272-QAGFO,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
3460-TJBWI,1,1,0,No internet,0,0,0,0,0,0,0,0
7838-LAZFO,1,0,1,Cable,1,1,1,1,1,1,0,1
5442-BHQNG,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
1459-QNFQT,0,0,1,DSL,1,1,1,1,0,1,1,1
3836-FZSDJ,1,1,0,No internet,0,0,0,0,0,0,0,0
9885-AIBVB,1,1,1,Fiber Optic,0,0,0,0,1,1,0,0
1131-QQZEB,1,1,0,No internet,0,0,0,0,0,0,0,0
5014-WUQMG,1,0,1,Fiber Optic,0,1,1,1,1,1,0,1
5834-ASPWA,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
1513-XNPPH,1,0,1,Fiber Optic,0,1,1,0,0,1,1,1
2834-SPCJV,1,0,1,Fiber Optic,1,0,0,1,0,0,0,1
5018-HEKFO,1,1,0,No internet,0,0,0,0,0,0,0,0
6967-QIQRV,1,0,1,Fiber Optic,1,1,1,1,0,0,1,0
3863-QSTYI,1,0,1,Cable,1,0,0,0,0,1,1,1
3967-KXAPS,1,1,1,DSL,1,1,1,1,1,1,1,0
0678-RLHVP,1,1,1,Fiber Optic,1,1,1,0,1,1,0,1
7928-VJYAB,1,0,1,Fiber Optic,1,1,1,0,0,0,0,1
6695-FRVEC,1,0,1,Cable,0,0,0,1,0,1,1,0
9067-YGSCA,1,1,0,No internet,0,0,0,0,0,0,0,0
3452-FLHYD,1,0,0,No internet,0,0,0,0,0,0,0,0
1024-GUALD,0,0,1,DSL,0,0,1,0,0,0,0,1
1298-PHBTI,1,1,1,Fiber Optic,0,0,0,0,1,0,1,1
9546-KDTRB,1,1,0,No internet,0,0,0,0,0,0,0,0
4849-PYRLQ,1,1,1,DSL,0,1,0,1,0,1,1,1
8883-ANODQ,1,1,1,Fiber Optic,0,0,0,0,1,1,0,1
0003-MKNFE,1,1,1,Cable,0,1,1,0,0,0,0,0
4177-JPDFU,0,0,1,Cable,0,0,0,0,1,0,1,1
0723-DRCLG,1,1,1,Fiber Optic,0,0,0,0,0,0,0,0
5734-EJKXG,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
5567-GZKQY,1,0,0,No internet,0,0,0,0,0,0,0,0
5792-JALQC,1,1,1,DSL,0,0,0,1,0,1,0,1
5985-BEHZK,1,1,1,Fiber Optic,1,1,0,0,1,1,0,1
9822-BIIGN,1,1,1,Cable,0,1,1,1,0,0,1,1
7021-XSNYE,0,0,1,DSL,0,1,1,1,0,1,1,1
6088-BXMRG,1,1,1,Fiber Optic,1,1,1,0,1,0,0,1
5117-ZSMHQ,1,1,1,DSL,1,1,1,1,1,1,1,0
2209-XADXF,0,0,1,DSL,0,0,0,0,0,0,0,0
8058-DMYRU,1,1,1,Fiber Optic,0,1,0,0,1,0,0,1
0480-KYJVA,1,1,0,No internet,0,0,0,0,0,0,0,0
1074-AMIOH,1,0,1,Fiber Optic,1,1,1,0,1,1,1,1
0186-CAERR,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
6000-UKLWI,1,0,0,No internet,0,0,0,0,0,0,0,0
7446-YPODE,1,1,1,DSL,0,0,0,1,1,0,0,0
9509-MPYOD,1,0,0,No internet,0,0,0,0,0,0,0,0
8065-QBYTO,1,1,1,Fiber Optic,1,0,0,1,1,0,1,1
8996-ZROXE,1,0,1,DSL,0,0,0,0,0,1,1,1
9752-ZNQUT,1,0,1,Cable,0,0,0,0,1,0,0,1
7044-YAACC,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
8185-UPYBR,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
5446-DKWYW,1,1,1,DSL,1,0,0,0,0,1,0,1
3627-FHKBK,1,0,1,Fiber Optic,0,0,0,1,0,0,0,1
4826-XTSOH,1,1,1,Fiber Optic,1,0,0,0,0,0,0,1
1094-BKOSX,0,0,1,Cable,0,1,1,0,1,1,1,1
1373-ORVIZ,1,1,1,DSL,0,1,1,0,0,0,1,1
0843-WTBXE,1,1,1,Fiber Optic,1,0,0,0,0,0,0,1
9306-CPCBC,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
4821-SJHJV,1,1,1,Fiber Optic,1,0,0,1,0,0,0,1
7940-UQQUG,1,1,1,Fiber Optic,1,1,1,1,0,0,1,1
9639-BUJXT,1,0,0,No internet,0,0,0,0,0,0,0,0
4686-UXDML,1,1,1,Fiber Optic,1,1,1,0,1,0,0,1
3308-MHOOC,1,0,0,No internet,0,0,0,0,0,0,0,0
3740-RLMVT,1,0,1,Cable,0,0,0,1,1,0,1,1
6386-SZZKH,1,1,1,Fiber Optic,1,1,1,0,1,1,1,1
1265-XTECC,1,1,1,Fiber Optic,0,1,0,1,1,0,0,1
4789-KWMXN,1,1,1,Fiber Optic,1,1,1,1,0,1,1,1
8311-UEUAB,1,1,1,DSL,1,1,1,1,0,0,0,1
4342-HENTK,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
7688-AWMDX,1,0,1,DSL,0,0,0,1,0,0,1,1
1820-DJFPH,1,1,0,No internet,0,0,0,0,0,0,0,0
9220-ZNKJI,1,0,1,Fiber Optic,1,0,0,0,0,1,1,1
2541-YGPKE,1,0,1,DSL,0,1,1,1,0,0,1,1
2675-OTVVJ,1,1,1,Fiber Optic,1,0,0,1,0,0,0,1
7504-UWHNB,1,0,1,Fiber Optic,0,0,0,0,0,0,0,0
0962-CQPWQ,1,0,0,No internet,0,0,0,0,0,0,0,0
0667-NSRGI,1,1,1,DSL,0,1,1,0,0,1,1,1
0030-FNXPP,1,0,0,No internet,0,0,0,0,0,0,0,0
9467-ROOLM,1,0,0,No internet,0,0,0,0,0,0,0,0
2985-JUUBZ,1,1,1,DSL,1,1,1,0,0,1,0,1
0756-MPZRL,0,0,1,DSL,0,0,0,0,0,1,1,1
1400-MMYXY,1,1,1,Fiber Optic,1,1,0,0,1,1,0,1
3003-CMDUU,1,0,1,Fiber Optic,1,1,1,0,0,0,1,0
1971-DTCZB,1,1,1,DSL,1,1,1,1,1,1,1,1
7587-AOVVU,1,1,1,Fiber Optic,1,0,0,1,1,0,1,1
7696-AMHOD,1,0,1,DSL,1,1,1,0,1,1,0,1
1304-NECVQ,1,1,1,Fiber Optic,0,0,0,0,0,1,0,1
9546-CQJSU,1,1,1,Fiber Optic,1,0,0,0,0,1,0,1
4973-RLZVI,1,0,1,DSL,1,0,0,1,1,1,1,0
6574-MCOEH,1,1,1,Cable,1,1,1,0,0,1,1,0
6357-JJPQT,1,0,1,Fiber Optic,1,0,0,0,0,0,0,0
8849-GYOKR,1,1,1,Fiber Optic,1,1,1,1,1,0,0,1
4360-PNRQB,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
0196-VULGZ,1,1,1,Fiber Optic,0,1,0,0,0,0,0,1
7503-QQRVF,1,0,1,Fiber Optic,0,0,0,0,1,0,0,1
1704-NRWYE,1,0,1,Fiber Optic,1,0,0,0,0,0,0,1
7605-BDWDC,0,0,1,DSL,0,1,1,1,1,0,1,1
7078-NVFAM,0,0,1,Cable,0,0,0,1,1,0,0,1
0307-BCOPK,1,0,0,No internet,0,0,0,0,0,0,0,0
1722-LDZJS,1,0,0,No internet,0,0,0,0,0,0,0,0
0390-DCFDQ,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
8627-EHGIP,0,0,1,Cable,1,1,1,0,1,1,0,1
5399-ZIMKF,1,0,1,Fiber Optic,0,0,0,0,1,0,0,1
5802-ADBRC,1,1,1,Fiber Optic,1,1,1,1,0,1,0,1
0254-KCJGT,1,1,1,Cable,0,1,1,1,1,1,1,1
4855-SNKMY,1,0,1,DSL,0,0,0,0,0,0,0,1
6985-HAYWX,1,1,1,Fiber Optic,0,0,0,0,1,0,0,1
8220-OCUFY,1,0,1,DSL,0,0,0,1,0,1,1,1
3941-XTSKM,0,0,1,DSL,0,1,1,0,1,1,0,1
3813-DHBBB,0,0,1,DSL,0,1,1,1,1,0,1,1
2087-QAREY,1,0,1,Cable,0,0,0,0,1,1,0,1
4250-WAROZ,1,1,1,Fiber Optic,0,1,0,1,1,0,0,1
8741-LQOBK,0,0,1,DSL,0,0,1,1,1,0,0,1
3572-UOLYZ,1,1,1,Fiber Optic,0,0,0,0,0,1,1,1
7399-QHBJS,1,1,1,Cable,0,0,0,1,1,0,1,1
7252-NTGSS,1,0,1,DSL,0,0,0,0,0,0,0,1
5474-LAMUQ,1,0,0,No internet,0,0,0,0,0,0,0,0
7989-AWGEH,0,0,1,DSL,0,1,1,1,0,0,0,1
5035-PGZXH,1,1,1,Fiber Optic,1,1,1,0,1,1,0,0
7610-TVOPG,1,1,0,No internet,0,0,0,0,0,0,0,0
8495-PRWFH,1,1,1,Cable,0,0,0,0,0,1,0,1
7777-UNYHB,1,0,0,No internet,0,0,0,0,0,0,0,0
3413-CSSTH,1,1,1,Cable,0,0,0,0,0,1,0,1
5514-YQENT,1,0,1,Fiber Optic,1,1,1,1,1,1,1,1
7064-JHXCE,1,0,0,No internet,0,0,0,0,0,0,0,0
6586-MYGKD,1,1,1,DSL,1,1,1,1,0,0,1,1
0899-LIIBW,1,1,1,Fiber Optic,1,1,1,0,0,1,0,1
3217-FZDMN,1,0,1,Fiber Optic,1,1,0,0,0,1,0,1
0436-TWFFZ,1,1,1,DSL,1,1,1,1,0,1,1,1
7176-WIONM,0,0,1,Cable,1,1,1,0,0,1,0,1
0537-QYZZN,1,1,1,Fiber Optic,0,0,0,1,0,0,0,1
1686-STUHN,1,0,0,No internet,0,0,0,0,0,0,0,0
9127-FHJBZ,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
7302-ZHMHP,1,0,0,No internet,0,0,0,0,0,0,0,0
1195-OIYEJ,1,0,1,Fiber Optic,1,1,1,0,0,0,0,0
2335-GSODA,0,0,1,DSL,0,0,0,1,0,1,1,1
6465-GSRCL,1,1,1,Fiber Optic,1,1,1,0,1,0,1,1
5569-KGJHX,1,1,1,Fiber Optic,1,0,0,0,0,0,0,0
5619-PTMIK,1,1,1,DSL,0,0,1,1,0,0,0,1
4674-HGNUA,1,1,1,Cable,1,1,1,1,1,1,1,1
4723-BEGSG,1,1,1,Cable,1,1,1,1,0,1,1,1
9489-UTFKA,1,0,1,DSL,1,0,0,1,0,0,0,1
0019-GFNTW,0,0,1,DSL,0,0,0,1,1,1,1,1
6248-TKCQV,1,1,1,DSL,1,1,1,1,0,0,1,1
3154-HMWUU,1,0,0,No internet,0,0,0,0,0,0,0,0
7568-PODML,0,0,1,DSL,1,1,1,0,0,0,0,1
4750-ZRXIU,1,1,1,Cable,0,1,0,0,0,0,0,1
5322-ZSMZY,1,1,0,No internet,0,0,0,0,0,0,0,0
1518-OMDIK,1,0,1,DSL,0,0,0,0,0,0,0,1
9798-OPFEM,1,0,0,No internet,0,0,0,0,0,0,0,0
9361-YNQWJ,1,1,0,No internet,0,0,0,0,0,0,0,0
5469-NUJUR,1,0,0,No internet,0,0,0,0,0,0,0,0
3729-OWRVL,1,1,1,Fiber Optic,1,1,0,1,0,1,1,1
9909-IDLEK,1,1,1,Fiber Optic,1,0,0,0,1,0,1,1
8967-SZQAS,1,0,1,DSL,0,0,0,0,1,0,0,0
2027-FECZV,1,1,1,Fiber Optic,1,1,1,0,1,1,0,1
0298-XACET,0,0,1,DSL,1,0,0,0,1,1,1,1
6122-LJADA,1,1,1,Cable,1,1,1,1,1,1,1,1
9640-ZSLDC,1,0,1,DSL,0,1,1,0,0,1,0,1
4955-VCWBI,1,0,0,No internet,0,0,0,0,0,0,0,0
3798-EPWRR,1,0,1,DSL,0,0,0,0,0,0,0,1
2474-BRUCM,1,1,1,Fiber Optic,1,1,0,1,0,0,0,1
2243-FNMMI,1,0,0,No internet,0,0,0,0,0,0,0,0
8286-AFUYI,1,0,1,DSL,0,0,0,1,0,0,0,1
5376-PCKNB,1,1,1,Fiber Optic,1,1,1,0,1,1,0,0
8410-BGQXN,1,0,0,No internet,0,0,0,0,0,0,0,0
5144-PQCDZ,1,0,0,No internet,0,0,0,0,0,0,0,0
8659-HDIYE,1,1,1,DSL,0,1,0,0,1,1,1,1
0716-BQNDX,1,1,1,Fiber Optic,0,1,1,1,0,0,1,1
3796-ENZGF,1,1,1,Cable,0,1,1,0,1,0,1,0
8752-GHJFU,1,1,1,Fiber Optic,0,0,0,1,1,1,1,1
6427-FEFIG,1,1,1,DSL,1,1,1,1,0,1,0,1
5730-RIITO,0,0,1,DSL,0,0,0,1,1,0,0,0
2796-UUZZO,1,0,1,Fiber Optic,0,0,0,0,1,1,0,0
8039-EQPIM,0,0,1,DSL,1,1,1,1,0,1,1,0
0707-HOVVN,1,1,1,Cable,1,0,0,0,1,1,1,1
6549-YMFAW,1,0,0,No internet,0,0,0,0,0,0,0,0
1226-UDFZR,1,0,1,Cable,0,0,0,0,1,0,0,1
6347-DCUIK,1,1,1,Fiber Optic,0,0,1,0,0,0,0,1
1356-MKYSK,1,0,1,DSL,1,1,1,1,0,1,1,0
0032-PGELS,0,0,1,DSL,0,0,0,1,0,0,0,1
3486-HOOGQ,1,1,1,DSL,1,0,0,1,1,1,1,1
3870-MQAMG,1,1,1,Fiber Optic,1,1,1,0,1,1,1,1
2256-YLYLP,1,0,1,DSL,1,1,1,0,0,1,1,1
8070-AAWZP,0,0,1,Cable,0,0,0,0,0,1,1,1
9610-WCESF,0,0,1,Cable,1,0,0,1,0,0,1,1
8268-YDIXR,1,1,1,Fiber Optic,0,0,0,1,1,1,0,1
6473-ULUHT,1,1,1,DSL,1,1,1,1,1,0,1,1
9489-JMTTN,1,1,1,DSL,1,1,1,1,1,1,1,1
5433-KYGHE,1,1,1,Fiber Optic,0,0,0,1,0,0,1,1
0668-OGMHD,0,0,1,DSL,0,0,0,1,0,0,0,1
1122-YJBCS,1,0,1,DSL,0,0,0,1,1,0,0,1
0701-TJSEF,1,0,1,Cable,0,1,1,1,0,1,1,1
1867-TJHTS,1,1,1,Fiber Optic,0,0,0,1,0,0,0,1
8740-CRYFY,1,0,1,Fiber Optic,1,0,0,0,0,0,0,1
0177-PXBAT,1,1,1,Fiber Optic,1,1,0,1,0,1,1,1
8672-OAUPW,1,0,1,DSL,0,0,0,0,0,0,1,1
9978-HYCIN,1,0,1,Fiber Optic,1,0,0,0,1,0,0,0
8166-ZZTFS,1,1,1,Cable,1,1,0,0,1,1,0,1
1228-FZFRV,1,1,1,Fiber Optic,1,1,1,1,0,1,0,1
0056-EPFBG,0,0,1,Cable,0,0,0,1,0,1,1,1
9402-CXWPL,1,1,1,Fiber Optic,1,1,1,0,1,0,0,1
7607-QKKTJ,1,1,1,Fiber Optic,0,1,1,0,1,1,0,0
8329-IBCTI,1,0,0,No internet,0,0,0,0,0,0,0,0
8272-ONJLV,1,0,1,Fiber Optic,1,1,1,0,0,1,0,1
0619-OLYUR,1,1,1,Fiber Optic,1,1,1,1,0,1,1,1
7562-GSUHK,1,0,1,Fiber Optic,0,1,1,0,1,1,0,1
7977-HXJKU,1,0,0,No internet,0,0,0,0,0,0,0,0
4840-ORQXB,1,1,1,Fiber Optic,1,1,0,0,1,1,0,1
9170-CCKOU,1,1,1,Fiber Optic,0,0,0,1,1,1,0,1
3546-GHEAE,1,0,0,No internet,0,0,0,0,0,0,0,0
0530-IJVDB,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
7110-BDTWG,0,0,1,Cable,0,1,1,0,0,1,1,1
4143-OOBWZ,1,1,1,Fiber Optic,0,0,0,0,1,0,0,1
7321-VGNKU,1,0,1,Fiber Optic,0,0,0,0,0,0,0,0
9578-FOMUK,1,1,0,No internet,0,0,0,0,0,0,0,0
9178-JHUVJ,1,1,0,No internet,0,0,0,0,0,0,0,0
4628-CTTLA,0,0,1,DSL,1,0,1,0,1,0,0,0
7845-URHJN,1,0,0,No internet,0,0,0,0,0,0,0,0
2890-WFBHU,1,1,1,DSL,0,1,1,1,1,1,1,1
7569-NMZYQ,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
2788-CJQAQ,1,0,0,No internet,0,0,0,0,0,0,0,0
3658-QQJYD,1,0,1,Cable,1,1,1,1,1,0,0,1
8734-FNWVH,1,1,1,DSL,0,1,1,0,0,0,0,1
2560-PPCHE,1,1,1,Fiber Optic,1,1,1,0,1,0,1,1
8592-PLTMQ,1,1,0,No internet,0,0,0,0,0,0,0,0
1955-IBMMB,1,0,0,No internet,0,0,0,0,0,0,0,0
1370-GGAWX,1,1,1,Fiber Optic,0,1,1,0,1,1,0,1
0277-BKSQP,1,0,1,DSL,1,0,0,0,0,0,0,1
8241-JUIQO,1,0,0,No internet,0,0,0,0,0,0,0,0
0027-KWYKW,1,1,1,Fiber Optic,1,0,0,0,0,0,0,1
4393-RYCRE,1,0,1,Fiber Optic,1,1,1,1,1,1,0,1
1228-ZLNBX,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
8815-LMFLX,1,1,0,No internet,0,0,0,0,0,0,0,0
3672-YITQD,1,1,1,Fiber Optic,0,1,0,0,0,0,0,1
3308-JSGML,0,0,1,Cable,1,1,0,1,0,1,1,1
8205-VSLRB,1,1,1,Cable,0,1,1,1,0,1,1,1
4102-OQUPX,1,1,1,Fiber Optic,0,0,0,0,0,0,0,0
7718-UPSKJ,1,0,1,Fiber Optic,1,1,1,1,1,0,1,1
1389-CXMLU,1,1,1,Fiber Optic,1,0,0,0,0,1,0,1
9544-PYPSJ,1,1,1,Fiber Optic,0,1,0,0,1,1,0,0
4860-IJUDE,1,0,1,Fiber Optic,0,0,0,1,0,0,0,1
1791-PQHBB,1,0,1,Cable,0,1,1,1,0,0,0,1
9504-YAZWB,1,0,0,No internet,0,0,0,0,0,0,0,0
7794-JASDG,1,0,1,DSL,0,0,0,1,0,0,0,1
7825-ECJRF,1,0,1,Fiber Optic,1,1,1,1,0,1,1,0
1379-FRVEB,1,1,1,Fiber Optic,1,0,0,0,1,0,0,1
1329-VHWNP,0,0,1,DSL,0,0,0,0,0,0,0,1
0409-WTMPL,1,1,1,Fiber Optic,1,1,1,1,1,1,0,1
9496-IVVRP,1,0,1,DSL,0,0,0,1,0,0,0,0
7852-LECYP,1,1,1,Fiber Optic,0,1,1,1,1,0,0,1
5338-YHWYT,1,0,1,Cable,0,0,0,1,1,0,1,0
3956-MGXOG,1,0,1,Fiber Optic,0,1,1,0,0,0,0,1
5196-WPYOW,1,0,1,Cable,0,0,0,1,1,0,1,1
7853-OETYL,0,0,1,DSL,0,0,0,1,0,0,0,1
4524-QCSSM,0,0,1,DSL,0,1,1,1,1,0,0,1
7967-HYCDE,1,0,1,Fiber Optic,0,0,1,0,0,0,0,1
9795-SHUHB,1,0,1,Cable,0,0,0,1,1,0,1,1
1402-PTHGN,1,0,1,DSL,0,0,0,1,1,0,1,1
5868-YWPDW,1,0,1,Fiber Optic,0,1,0,0,1,0,0,1
6179-GJPSO,1,0,1,Fiber Optic,1,1,0,1,1,0,1,1
6313-GIDIT,0,0,1,DSL,1,1,0,0,1,1,0,1
6331-LWDTQ,1,1,1,DSL,1,1,1,0,0,0,0,0
0939-YAPAF,1,1,1,Fiber Optic,1,1,1,0,0,1,0,1
3633-CDBUW,1,0,1,DSL,1,1,1,0,1,1,1,0
0787-LHDYT,1,0,0,No internet,0,0,0,0,0,0,0,0
6625-UTXEW,1,0,1,Cable,0,0,0,0,1,0,0,1
1089-XZWHH,1,0,0,No internet,0,0,0,0,0,0,0,0
9766-HGEDE,1,0,0,No internet,0,0,0,0,0,0,0,0
0224-RLWWD,1,0,1,Cable,0,0,0,0,0,0,0,1
3780-DDGSE,1,0,1,DSL,1,1,1,0,1,0,1,1
5965-GGPRW,1,1,1,Fiber Optic,1,1,1,1,0,1,0,1
2154-KVJFF,1,1,1,Fiber Optic,0,0,0,0,1,0,0,1
4210-QFJMF,1,0,1,Fiber Optic,0,1,1,0,0,0,0,1
6340-DACFT,1,0,0,No internet,0,0,0,0,0,0,0,0
6061-GWWAV,1,0,1,Cable,1,0,0,1,1,1,0,1
4634-JLRJT,1,0,0,No internet,0,0,0,0,0,0,0,0
8792-AOROI,1,0,1,DSL,0,1,1,1,0,0,1,1
2815-CPTUL,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
4199-QHJNM,1,1,1,Fiber Optic,1,1,1,0,1,0,1,1
8024-XNAFQ,1,1,1,Fiber Optic,0,1,1,1,1,1,1,1
1699-TLDLZ,1,0,0,No internet,0,0,0,0,0,0,0,0
1723-HKXJQ,1,1,1,Fiber Optic,1,1,1,0,1,0,0,1
0635-WKOLD,1,1,1,DSL,1,0,0,0,1,0,1,1
3429-IFLEM,1,0,1,DSL,1,0,0,1,1,1,1,1
7242-QZLXF,0,0,1,Cable,0,0,0,0,0,0,0,0
8705-DWKTI,1,0,1,Fiber Optic,0,1,1,0,0,1,0,0
8169-SAEJD,0,0,1,DSL,1,1,1,1,1,0,0,0
1173-XZPYF,1,1,1,Fiber Optic,1,0,0,0,0,1,0,1
2294-DMMUS,1,1,1,DSL,1,1,1,0,0,0,0,1
0380-NEAVX,1,0,1,Fiber Optic,1,1,0,0,1,1,0,1
5384-ZTTWP,1,0,0,No internet,0,0,0,0,0,0,0,0
9199-PWQVC,1,1,1,Cable,1,1,1,1,1,0,0,0
9323-HGFWY,1,0,1,Fiber Optic,1,1,1,1,0,0,1,1
1580-BMCMR,1,0,1,Fiber Optic,0,1,1,1,0,0,0,1
0603-TPMIB,1,1,0,No internet,0,0,0,0,0,0,0,0
8821-KVZKQ,0,0,1,Cable,1,1,1,0,1,1,1,1
8992-VONJD,1,0,1,DSL,0,0,0,1,1,0,0,1
1153-GNOLC,0,0,1,DSL,1,0,0,0,1,0,0,1
7343-EOBEU,1,1,0,No internet,0,0,0,0,0,0,0,0
5161-UBZXI,1,0,1,Fiber Optic,1,1,1,1,1,0,1,1
6537-QLGEX,0,0,1,DSL,1,0,0,1,0,0,0,1
6339-YPSAH,1,0,1,Fiber Optic,0,0,0,0,0,1,0,0
5692-ICXLW,1,1,1,Fiber Optic,1,0,0,0,1,0,0,0
9931-KGHOA,1,1,1,DSL,0,0,0,1,0,0,0,1
8878-HMWBV,1,0,1,DSL,0,0,0,0,0,1,0,0
1414-YADCW,1,0,1,Fiber Optic,0,0,0,1,1,0,1,1
2001-EWBQU,1,1,1,Fiber Optic,1,1,1,0,1,1,0,0
5546-BYZSM,1,0,0,No internet,0,0,0,0,0,0,0,0
8573-CGOCC,1,0,0,No internet,0,0,0,0,0,0,0,0
6682-QJDGB,1,0,1,DSL,0,0,0,1,1,0,0,1
