Customer ID,Monthly Charge,Total Charges,Total Revenue,Total Refunds,Total Long Distance Charges,Total Extra Data Charges,Avg Monthly GB Download,Avg Monthly Long Distance Charges,CLTV,Payment Method,Paperless Billing
8898-KASCD,35.55,1309.15,1309.15,0.0,0.0,0,14,0.0,3752,Credit Card,0
8984-HPEMB,118.65,8477.6,9748.5,0.0,1270.9,0,21,17.9,4296,Bank Withdrawal,1
2777-PHDEI,78.05,78.05,117.46,0.0,29.41,10,59,29.41,3458,Bank Withdrawal,0
3976-HXHCE,19.3,1414.8,4708.8,0.0,3294.0,0,0,45.75,4722,Bank Withdrawal,0
8149-AIQCG,73.15,2730.85,3069.76,0.0,338.91,0,24,8.69,3271,Credit Card,1
3148-BLQJT,20.1,20.1,36.91,0.0,16.81,0,0,16.81,5747,Credit Card,0
7601-DHFWZ,24.0,1183.05,2662.41,0.0,1479.36,0,0,30.82,3948,Credit Card,0
4654-DLAMQ,97.0,6430.9,6671.54,0.0,240.64,0,11,3.76,4053,Bank Withdrawal,0
2928-HLDBA,20.7,112.75,159.07,0.0,46.32,0,0,7.72,5346,Credit Card,0
8232-CTLKO,59.75,3996.8,4550.54,0.0,553.74,0,16,8.39,5979,Bank Withdrawal,1
4472-LVYGI,52.55,525.5,525.5,0.0,0.0,0,20,0.0,2578,Bank Withdrawal,1
1965-AKTSX,78.95,1101.85,1330.89,0.0,229.04,0,6,16.36,5203,Bank Withdrawal,1
2070-FNEXE,76.45,503.6,681.2,11.05,188.65,0,18,26.95,4419,Bank Withdrawal,0
1698-XFZCI,107.75,6521.9,9108.3,0.0,2586.4,0,71,42.4,5364,Bank Withdrawal,1
0402-OAMEN,24.45,1709.1,3189.42,0.0,1480.32,0,0,20.56,5335,Bank Withdrawal,0
0640-YJTPY,21.0,1493.75,1904.15,0.0,410.4,0,0,5.7,4974,Bank Withdrawal,0
1866-OBPNR,74.6,74.6,117.59,0.0,42.99,0,59,42.99,5494,Credit Card,0
3874-EQOEP,95.0,655.5,772.54,36.6,143.64,10,28,20.52,2786,Credit Card,0
1641-RQDAY,100.4,3217.65,4792.37,0.0,1574.72,0,19,49.21,4848,Bank Withdrawal,1
6242-FEGFD,96.6,6424.25,8836.55,0.0,2412.3,0,20,36.55,4454,Credit Card,0
4010-YLMVT,106.6,5893.95,7281.07,0.0,1387.12,0,51,24.77,5056,Credit Card,1
8544-JNBOX,20.8,1521.2,3208.16,0.0,1686.96,0,0,23.43,4626,Credit Card,1
4510-PYUSH,57.15,2250.65,3242.45,0.0,991.8,0,27,26.1,3110,Credit Card,1
3059-NGMXB,69.2,944.65,986.09,0.0,41.44,0,76,2.96,2871,Credit Card,0
2545-EBUPK,84.05,186.05,229.85,0.0,43.8,0,22,21.9,5039,Bank Withdrawal,1
8974-OVACP,20.15,20.15,47.74,0.0,27.59,0,0,27.59,3167,Mailed Check,0
0923-PNFUB,83.75,247.25,386.33,0.0,139.08,0,4,46.36,4852,Bank Withdrawal,0
6369-MCAKO,89.05,6185.8,9443.68,0.0,3257.88,0,23,47.91,5001,Bank Withdrawal,1
9003-CPATH,79.9,3313.4,3687.25,23.47,397.32,0,14,9.46,2583,Bank Withdrawal,0
6631-HMANX,85.45,6227.5,8470.3,0.0,2242.8,0,16,31.15,5641,Credit Card,1
3512-IZIKN,65.3,4759.75,7746.65,0.0,2986.9,0,24,42.67,5591,Credit Card,0
7056-IMHCC,101.9,5549.4,5970.22,0.0,420.82,0,6,7.94,5884,Bank Withdrawal,1
7548-SEPYI,96.25,512.45,673.05,0.0,160.6,0,10,32.12,5056,Bank Withdrawal,1
3137-LUPIX,64.4,253.0,257.4,0.0,4.4,0,19,1.1,3334,Credit Card,1
7595-EUIVN,75.8,75.8,90.28,0.0,14.48,0,26,14.48,3940,Bank Withdrawal,0
7184-LRUUR,65.25,1441.8,1480.08,0.0,38.28,0,85,1.74,5146,Bank Withdrawal,0
9140-CZQZZ,79.6,5515.8,8776.4,0.0,3260.6,0,14,47.95,5601,Bank Withdrawal,1
6551-VLJMV,20.05,679.0,829.28,0.0,150.28,0,0,4.42,2236,Credit Card,0
0489-WMEMG,49.45,1119.35,1713.9,0.0,594.55,0,53,25.85,5237,Bank Withdrawal,1
8690-ZVLCL,88.0,6161.9,9160.58,0.0,2958.68,40,22,43.51,5436,Credit Card,0
1091-SOZGA,99.8,5515.45,7888.17,0.0,2372.72,0,71,42.37,4606,Credit Card,1
4283-FUTGF,79.85,1471.75,1790.57,0.0,318.82,0,15,16.78,3715,Bank Withdrawal,1
5394-MEITZ,80.6,4946.7,5786.7,0.0,840.0,0,42,14.0,5667,Bank Withdrawal,1
2848-YXSMW,19.4,1363.25,4927.25,0.0,3564.0,0,0,49.5,5234,Credit Card,0
2511-ALLCS,24.3,821.6,1481.7,0.0,660.1,0,0,18.86,5998,Bank Withdrawal,0
3391-JSQEW,50.15,2058.5,2993.47,37.03,972.0,0,28,24.3,2454,Credit Card,1
4512-ZUIYL,70.0,153.05,228.57,0.0,75.52,0,10,37.76,2928,Bank Withdrawal,0
5906-CVLHP,54.15,2319.8,4211.6,0.0,1891.8,0,26,42.04,2761,Credit Card,1
0277-ORXQS,50.55,3364.55,3474.55,0.0,0.0,110,23,0.0,4652,Bank Withdrawal,0
2930-UOTMB,65.25,1994.3,3079.64,0.0,965.34,120,52,31.14,4403,Credit Card,0
7148-XZPHA,79.4,4238.45,4978.2,0.0,739.75,0,53,13.45,4162,Bank Withdrawal,0
6857-VWJDT,95.65,95.65,127.98,0.0,32.33,0,9,32.33,3473,Credit Card,0
5917-HBSDW,19.35,683.75,782.91,0.0,99.16,0,0,2.68,2360,Bank Withdrawal,0
4257-GAESD,45.0,298.7,298.7,0.0,0.0,0,52,0.0,2270,Credit Card,0
0750-EKNGL,20.75,141.1,471.43,0.0,330.33,0,0,47.19,4476,Mailed Check,0
6952-OMNWB,80.35,5589.3,7922.38,0.0,2333.08,0,15,34.31,5581,Credit Card,1
1767-CJKBA,25.1,1697.7,4940.28,0.0,3242.58,0,0,49.13,6025,Credit Card,0
8401-EMUWF,69.4,3058.3,3758.44,0.0,700.14,0,17,16.67,4701,Bank Withdrawal,1
6349-JDHQP,19.85,1049.6,2046.53,0.0,996.93,0,0,18.81,6338,Credit Card,0
8591-NXRCV,74.65,3090.65,4464.93,0.0,1274.28,100,12,31.08,3859,Bank Withdrawal,1
8473-VUVJN,73.65,73.65,113.53,0.0,39.88,0,19,39.88,5443,Bank Withdrawal,1
9058-CBREO,50.55,50.55,73.11,0.0,22.56,0,2,22.56,3357,Credit Card,0
7138-GIRSH,69.5,3418.2,4764.47,5.73,1352.0,0,2,27.04,4145,Bank Withdrawal,0
4480-QQRHC,74.05,600.15,617.59,0.0,17.44,0,13,2.18,4899,Bank Withdrawal,1
4312-GVYNH,49.85,3370.2,3370.2,0.0,0.0,0,26,0.0,5460,Bank Withdrawal,1
3656-TKRVZ,55.35,165.2,168.92,0.0,3.72,0,52,1.24,5787,Bank Withdrawal,0
8873-GLDMH,73.85,401.3,567.44,0.0,166.14,0,9,27.69,4220,Credit Card,1
1591-NFNLQ,80.0,4242.35,4528.97,0.0,286.62,0,16,5.62,4769,Credit Card,0
9143-CANJF,55.15,1319.85,1976.73,0.0,656.88,0,85,27.37,2200,Bank Withdrawal,0
4389-UEFCZ,105.5,7544.0,9125.12,0.0,1581.12,0,59,21.96,5551,Bank Withdrawal,1
0690-SRQID,19.65,67.55,140.67,0.0,73.12,0,0,18.28,4925,Credit Card,1
3587-PMCOY,98.9,1064.95,1528.25,0.0,463.3,0,26,46.33,4614,Bank Withdrawal,1
0488-GSLFR,69.5,69.5,77.81,0.0,8.31,0,27,8.31,3365,Bank Withdrawal,1
7964-VEXDG,80.35,1747.2,2028.39,0.0,281.19,0,24,13.39,4579,Bank Withdrawal,0
5307-UVGNB,48.7,2495.2,2495.2,0.0,0.0,0,25,0.0,4116,Bank Withdrawal,1
3733-UOCWF,85.55,5251.75,8097.4,0.0,2845.65,0,23,46.65,4845,Bank Withdrawal,1
5669-SRAIP,39.5,210.75,171.48,39.27,0.0,0,2,0.0,2863,Bank Withdrawal,0
6980-CDGFC,20.85,1327.4,1857.37,0.0,529.97,0,0,7.91,5972,Bank Withdrawal,1
4713-LZDRV,79.6,195.05,258.87,0.0,63.82,0,30,31.91,4322,Bank Withdrawal,1
4114-QMKVN,68.75,3815.4,4334.76,0.0,409.36,110,76,7.31,6494,Bank Withdrawal,0
7508-KBIMB,56.25,1454.25,1509.69,0.0,55.44,0,53,2.31,3607,Credit Card,1
7089-RKVSZ,24.4,203.95,389.39,0.0,185.44,0,0,23.18,2028,Mailed Check,0
7890-VYYWG,36.45,93.7,93.7,0.0,0.0,0,20,0.0,3766,Credit Card,1
3873-WOSBC,25.6,1784.9,2571.48,0.0,786.58,0,0,11.74,4879,Credit Card,0
2833-SLKDQ,45.05,45.05,93.08,0.0,48.03,0,73,48.03,4094,Credit Card,0
2983-ZANRP,73.55,145.4,162.4,0.0,17.0,0,59,8.5,5799,Bank Withdrawal,1
2824-DXNKN,71.45,5025.85,7833.13,0.0,2807.28,0,73,38.99,5656,Bank Withdrawal,1
5906-BFOZT,19.5,19.5,27.52,0.0,8.02,0,0,8.02,3753,Credit Card,1
7706-YLMQA,19.7,1341.5,2041.5,0.0,700.0,0,0,10.0,6072,Bank Withdrawal,0
6198-RTPMF,92.6,1579.7,1736.44,0.0,156.74,0,13,9.22,4756,Bank Withdrawal,0
1724-BQUHA,89.5,477.7,706.3,0.0,228.6,0,6,45.72,2718,Bank Withdrawal,1
6821-JPCDC,97.05,4692.95,6979.67,0.0,2286.72,0,59,47.64,5893,Bank Withdrawal,1
5968-HYJRZ,24.55,1160.45,1897.41,0.0,736.96,0,0,15.68,3629,Credit Card,0
8845-LWKGE,64.5,1985.15,3087.35,0.0,1102.2,0,18,36.74,2215,Bank Withdrawal,1
7872-RDDLZ,54.9,3725.5,6970.31,0.0,3244.81,0,28,48.43,4826,Bank Withdrawal,0
4741-WWJQZ,80.15,194.55,247.71,0.0,53.16,0,23,26.58,5251,Bank Withdrawal,1
1219-NNDDO,76.85,663.55,1045.24,0.0,381.69,0,8,42.41,4834,Bank Withdrawal,1
0361-HJRDX,64.35,4539.6,4669.6,0.0,0.0,130,28,0.0,4146,Credit Card,0
5236-PERKL,112.95,6465.0,9250.02,0.0,2785.02,0,6,48.86,4738,Bank Withdrawal,1
4971-PUYQO,94.55,2724.6,3024.03,0.0,299.43,0,6,11.09,4464,Mailed Check,1
2133-TSRRM,105.35,3688.6,4918.56,0.0,1119.96,110,21,32.94,5432,Bank Withdrawal,1
2157-MXBJS,75.3,989.45,1525.31,0.0,535.86,0,82,41.22,4800,Credit Card,1
7241-AJHFS,87.65,2766.4,3066.93,47.87,198.4,150,25,6.2,2426,Bank Withdrawal,0
6521-YYTYI,93.3,93.3,101.29,0.0,7.99,0,30,7.99,2578,Bank Withdrawal,1
1025-FALIX,69.05,1815.65,2790.91,0.0,975.26,0,30,37.51,5379,Credit Card,1
3454-JFUBC,20.0,1396.0,2108.64,0.0,712.64,0,0,10.48,6136,Credit Card,1
8218-FFJDS,86.4,6058.95,7164.15,0.0,1105.2,0,41,15.35,6114,Bank Withdrawal,1
5203-XEHAX,64.35,2053.05,3555.7,46.39,1549.04,0,7,45.56,3445,Bank Withdrawal,0
2615-YVMYX,107.5,7713.55,10025.44,0.0,2171.89,140,19,30.59,5775,Bank Withdrawal,1
4884-LEVMQ,20.45,790.0,2209.21,0.0,1419.21,0,0,36.39,2165,Bank Withdrawal,1
4918-QLLIW,53.4,188.7,331.74,0.0,143.04,0,82,47.68,2755,Credit Card,0
2378-HTWFW,91.0,3180.5,4137.15,0.0,916.65,40,19,26.19,5527,Credit Card,0
0082-OQIQY,94.2,2607.6,2687.05,0.0,59.45,20,17,2.05,4561,Bank Withdrawal,1
3900-AQPHZ,19.9,19.9,69.41,0.0,49.51,0,0,49.51,4248,Mailed Check,0
2004-OCQXK,81.95,81.95,126.89,0.0,44.94,0,16,44.94,5622,Bank Withdrawal,1
3324-OIRTO,104.65,7288.4,8292.34,0.0,1003.94,0,59,14.14,6101,Bank Withdrawal,1
6582-PLFUU,19.55,1086.75,2563.71,0.0,1476.96,0,0,28.96,5974,Credit Card,0
0440-MOGPM,80.55,3263.9,3516.46,0.0,252.56,0,12,6.16,4176,Bank Withdrawal,1
1809-DMJHQ,46.0,221.7,341.15,0.0,119.45,0,14,23.89,4846,Mailed Check,0
2065-MMKGR,71.0,2080.1,3280.12,0.0,1200.02,0,4,41.38,4226,Credit Card,1
7026-YMSBE,19.7,625.05,1362.15,0.0,737.1,0,0,24.57,3302,Mailed Check,0
5997-OPVFA,89.05,6254.45,6690.05,0.0,435.6,0,30,6.05,6212,Bank Withdrawal,1
3920-HIHMQ,49.5,1265.65,1840.49,0.0,424.84,150,19,16.34,4196,Credit Card,1
5019-GQVCR,84.85,3645.6,4024.43,0.0,378.83,0,7,8.81,4556,Bank Withdrawal,1
1208-NBVFH,49.6,939.8,1203.4,0.0,263.6,0,10,13.18,3235,Bank Withdrawal,1
0725-CXOTM,89.65,3348.1,4957.3,0.0,1609.2,0,59,44.7,4844,Credit Card,1
7975-TZMLR,103.1,4889.3,5671.38,0.0,782.08,0,8,16.64,5029,Bank Withdrawal,1
7180-PISOG,74.5,74.5,110.94,0.0,36.44,0,16,36.44,5554,Bank Withdrawal,1
8624-GIOUT,59.75,2934.3,4691.93,0.0,1757.63,0,30,35.87,6006,Credit Card,1
2878-RMWXY,102.65,7550.3,9602.3,0.0,2052.0,0,5,28.5,4680,Credit Card,1
0347-UBKUZ,19.9,320.45,361.55,0.0,41.1,0,0,2.74,3366,Mailed Check,0
7005-CYUIL,99.4,7168.25,8038.71,0.0,870.46,0,3,12.26,4964,Bank Withdrawal,1
2025-JKFWI,99.0,1301.7,1615.52,0.0,313.82,0,21,24.14,3493,Credit Card,1
6092-QZVPP,79.2,2854.95,4425.31,0.0,1530.36,40,52,42.51,4830,Credit Card,1
6202-JVYEU,19.9,164.6,200.78,0.0,36.18,0,0,4.02,3643,Bank Withdrawal,1
4720-VSTSI,84.8,3862.55,5630.03,0.0,1767.48,0,6,40.17,3997,Bank Withdrawal,1
1663-MHLHE,19.2,19.2,55.08,0.0,35.88,0,0,35.88,4629,Credit Card,0
5325-UWTWJ,90.55,2929.75,3624.77,0.0,695.02,0,21,22.42,5722,Credit Card,1
4139-DETXS,64.45,4528.0,4528.0,0.0,0.0,0,6,0.0,5265,Bank Withdrawal,0
1100-DDVRV,49.8,836.35,836.35,0.0,0.0,0,52,0.0,5575,Credit Card,1
2186-QZEYA,58.55,1718.95,1943.37,33.1,257.52,0,22,8.88,2044,Bank Withdrawal,1
5366-IJEQJ,88.7,1761.45,1872.25,0.0,110.8,0,59,5.54,4115,Bank Withdrawal,1
9670-BPNXF,62.55,2796.45,3174.45,0.0,378.0,0,8,8.4,2935,Credit Card,1
4667-QONEA,74.85,4456.35,7390.35,0.0,2934.0,0,16,48.9,5153,Credit Card,1
3721-WKIIL,19.6,561.15,964.15,13.07,416.07,0,0,15.41,2896,Mailed Check,1
1395-WSWXR,20.75,487.05,1627.29,0.0,1140.24,0,0,47.51,4117,Credit Card,0
1218-VKFPE,19.0,233.55,467.31,0.0,233.76,0,0,19.48,3535,Credit Card,0
2984-AFWNC,95.4,293.15,344.18,0.0,51.03,0,28,17.01,2813,Bank Withdrawal,0
1506-YJTYT,73.85,3371.0,4527.05,0.0,1156.05,0,26,25.69,5264,Credit Card,0
0516-WJVXC,54.2,308.25,326.3,0.0,18.05,0,69,3.61,5476,Bank Withdrawal,0
1075-BGWOH,98.75,1587.55,1830.11,0.0,242.56,0,7,15.16,3392,Bank Withdrawal,1
1097-FSPVW,54.55,2455.05,3805.77,0.0,1350.72,0,8,32.16,5387,Credit Card,0
9962-BFPDU,20.05,20.05,36.07,0.0,16.02,0,0,16.02,5811,Credit Card,0
0524-IAVZO,85.0,2624.25,2768.85,0.0,144.6,0,41,4.82,3698,Bank Withdrawal,1
1257-SXUXQ,19.45,86.05,126.25,0.0,40.2,0,0,8.04,4573,Credit Card,0
5027-XWQHA,44.75,270.95,527.91,0.0,246.96,10,10,41.16,2087,Bank Withdrawal,0
2716-GFZOR,86.1,3551.65,3879.74,0.0,328.09,0,20,7.63,2358,Credit Card,1
2674-MLXMN,99.65,6951.15,9387.38,3.33,2439.56,0,13,34.36,4241,Credit Card,1
5995-OIGLP,56.65,654.85,750.49,0.0,95.64,0,10,7.97,3043,Credit Card,0
4227-OJHAL,73.0,5163.0,6533.2,0.0,1370.2,0,16,20.15,4156,Credit Card,1
1757-TCATG,20.05,746.75,2182.45,0.0,1435.7,0,0,41.02,3942,Bank Withdrawal,0
6979-ZNSFF,87.05,762.1,1126.82,0.0,364.72,0,8,45.59,2545,Bank Withdrawal,1
1393-IMKZG,95.85,95.85,98.55,0.0,2.7,0,14,2.7,3270,Bank Withdrawal,1
0727-BMPLR,100.0,5509.3,7665.2,0.0,2055.9,100,7,37.38,5679,Bank Withdrawal,1
2962-XPMCQ,45.15,98.5,111.44,0.0,12.94,0,21,6.47,2699,Bank Withdrawal,1
4693-VWVBO,19.55,61.05,183.99,0.0,122.94,0,0,40.98,3889,Bank Withdrawal,0
5597-GLBUC,85.45,85.45,108.42,0.0,22.97,0,23,22.97,4931,Bank Withdrawal,1
4813-HQMGZ,90.25,743.75,822.79,0.0,79.04,0,4,9.88,4969,Bank Withdrawal,1
7752-XUSCI,105.9,6396.45,7038.45,0.0,642.0,0,71,10.7,4105,Bank Withdrawal,1
1077-HUUJM,71.05,472.65,682.15,0.0,199.5,10,13,28.5,4668,Bank Withdrawal,1
2057-BOYKM,96.6,6827.5,8849.98,0.0,2022.48,0,20,28.09,5153,Bank Withdrawal,1
7945-PRBVF,21.45,705.45,1307.45,0.0,602.0,0,0,17.2,3967,Bank Withdrawal,0
8224-KDLKN,25.0,1738.9,3109.78,0.0,1370.88,0,0,19.04,4275,Bank Withdrawal,0
2988-PLAHS,69.95,220.45,338.98,0.0,88.53,30,17,29.51,2754,Bank Withdrawal,1
1015-JPFYW,19.45,136.75,480.87,0.0,344.12,0,0,49.16,5084,Credit Card,0
7175-NTIXE,76.15,1992.95,2534.7,0.0,541.75,0,48,21.67,3955,Credit Card,1
7853-WNZSY,19.75,19.75,21.36,0.0,1.61,0,0,1.61,5809,Credit Card,1
0913-XWSCN,85.5,4713.4,7017.35,0.0,2303.95,0,52,41.89,6411,Bank Withdrawal,0
6637-KYRCV,30.5,167.2,167.2,0.0,0.0,0,59,0.0,5973,Bank Withdrawal,1
2272-QAGFO,74.3,1096.25,1587.23,0.0,490.98,0,10,35.07,5342,Bank Withdrawal,1
3460-TJBWI,24.2,609.05,785.93,0.0,176.88,0,0,7.37,5865,Credit Card,0
7838-LAZFO,78.8,3597.5,4020.17,23.28,445.95,0,19,9.91,4192,Bank Withdrawal,0
5442-BHQNG,70.35,139.25,228.79,0.0,89.54,0,9,44.77,3430,Bank Withdrawal,0
1459-QNFQT,59.5,4144.8,4121.08,23.72,0.0,0,30,0.0,4031,Bank Withdrawal,0
3836-FZSDJ,24.85,1901.0,3476.49,0.0,1575.49,0,0,22.19,4367,Bank Withdrawal,0
9885-AIBVB,85.8,2440.25,3735.75,0.0,1145.5,150,16,39.5,2568,Bank Withdrawal,1
1131-QQZEB,23.95,1756.2,3937.32,0.0,2181.12,0,0,30.72,4329,Bank Withdrawal,0
5014-WUQMG,96.1,4391.45,5124.18,0.0,732.73,0,52,15.59,5793,Bank Withdrawal,1
5834-ASPWA,75.45,75.45,87.03,0.0,11.58,0,15,11.58,5518,Bank Withdrawal,1
1513-XNPPH,89.4,1095.65,1305.17,0.0,209.52,0,9,17.46,5047,Bank Withdrawal,1
2834-SPCJV,84.1,4348.65,6343.89,0.0,1995.24,0,14,38.37,6216,Bank Withdrawal,0
5018-HEKFO,24.5,270.15,440.25,0.0,170.1,0,0,17.01,5594,Credit Card,1
6967-QIQRV,101.9,1667.25,1819.05,0.0,31.8,120,30,2.12,3707,Bank Withdrawal,0
3863-QSTYI,64.65,3735.45,4726.65,0.0,991.2,0,18,16.8,5687,Bank Withdrawal,1
3967-KXAPS,92.3,6719.9,7698.38,0.0,978.48,0,5,13.59,5136,Credit Card,0
0678-RLHVP,105.55,5682.25,6367.01,0.0,684.76,0,19,12.92,5731,Bank Withdrawal,0
7928-VJYAB,90.6,1020.2,1443.48,0.0,423.28,0,19,38.48,2004,Bank Withdrawal,0
6695-FRVEC,60.4,3953.7,5412.09,0.0,1418.39,40,13,21.17,5356,Bank Withdrawal,1
9067-YGSCA,26.05,1856.4,4049.5,0.0,2193.1,0,0,31.33,4467,Credit Card,0
3452-FLHYD,20.95,495.15,1122.15,0.0,627.0,0,0,25.08,5682,Bank Withdrawal,1
1024-GUALD,24.8,24.8,24.8,0.0,0.0,0,29,0.0,4851,Bank Withdrawal,1
1298-PHBTI,84.8,6152.4,8542.97,0.0,2390.57,0,75,33.67,5952,Bank Withdrawal,1
9546-KDTRB,24.7,465.85,689.54,1.65,225.34,0,0,11.86,3612,Bank Withdrawal,0
4849-PYRLQ,73.25,4054.2,6125.84,17.16,2088.8,0,8,37.3,4011,Bank Withdrawal,0
8883-ANODQ,84.4,5746.75,7442.67,0.0,1695.92,0,30,24.94,5045,Credit Card,1
0003-MKNFE,59.9,542.4,610.28,38.33,96.21,10,10,10.69,5414,Credit Card,0
4177-JPDFU,34.0,442.45,442.45,0.0,0.0,0,6,0.0,3215,Credit Card,0
0723-DRCLG,74.45,74.45,115.72,0.0,31.27,10,11,31.27,2394,Bank Withdrawal,1
5734-EJKXG,118.6,7365.7,9731.28,0.0,2365.58,0,42,38.78,5536,Bank Withdrawal,1
5567-GZKQY,20.3,1131.5,2828.0,0.0,1696.5,0,0,29.25,4335,Credit Card,0
5792-JALQC,59.85,3103.25,4852.09,19.16,1768.0,0,3,34.0,5085,Bank Withdrawal,0
5985-BEHZK,105.0,7578.05,9578.93,0.0,2000.88,0,10,27.79,6423,Credit Card,0
9822-BIIGN,71.85,3827.9,5288.58,0.0,1460.68,0,26,27.56,4903,Bank Withdrawal,0
7021-XSNYE,49.65,305.55,305.55,0.0,0.0,0,28,0.0,2750,Credit Card,0
6088-BXMRG,98.85,3089.6,3858.88,0.0,769.28,0,22,24.04,3149,Bank Withdrawal,1
5117-ZSMHQ,89.9,6342.7,9160.17,0.0,2667.47,150,85,37.57,5835,Bank Withdrawal,0
2209-XADXF,25.25,25.25,35.25,0.0,0.0,10,15,0.0,4831,Bank Withdrawal,0
8058-DMYRU,90.05,4931.8,5935.12,0.0,1003.32,0,14,18.58,5232,Bank Withdrawal,1
0480-KYJVA,24.25,1784.5,5161.94,49.76,3427.2,0,0,47.6,5897,Credit Card,0
1074-AMIOH,108.25,5935.1,8234.77,0.0,2299.67,0,29,43.39,5989,Bank Withdrawal,1
0186-CAERR,116.3,8309.55,8514.03,0.0,204.48,0,48,2.88,4644,Bank Withdrawal,1
6000-UKLWI,20.15,802.35,2279.56,29.95,1507.16,0,0,36.76,4982,Credit Card,0
7446-YPODE,60.25,662.95,1314.58,0.0,531.63,120,17,48.33,5296,Bank Withdrawal,0
9509-MPYOD,20.75,700.45,1942.95,0.0,1242.5,0,0,35.5,4261,Credit Card,0
8065-QBYTO,99.65,7181.25,7458.86,0.0,277.61,0,12,3.91,5448,Credit Card,1
8996-ZROXE,53.5,3035.8,4656.88,0.0,1621.08,0,24,28.44,5521,Bank Withdrawal,1
9752-ZNQUT,48.6,48.6,56.59,0.0,7.99,0,11,7.99,3704,Bank Withdrawal,1
7044-YAACC,70.2,280.35,273.72,30.75,24.12,0,8,6.03,4444,Bank Withdrawal,1
8185-UPYBR,75.5,438.0,565.38,0.0,127.38,0,13,21.23,5838,Bank Withdrawal,1
5446-DKWYW,65.2,3965.05,6362.96,0.0,2397.91,0,10,39.31,6238,Bank Withdrawal,1
3627-FHKBK,75.3,75.3,79.43,0.0,4.13,0,51,4.13,3244,Mailed Check,0
4826-XTSOH,86.05,86.05,124.83,0.0,38.78,0,23,38.78,4843,Bank Withdrawal,1
1094-BKOSX,51.0,2264.5,2264.5,0.0,0.0,0,19,0.0,4534,Bank Withdrawal,0
1373-ORVIZ,66.35,740.8,913.39,0.0,172.59,0,12,15.69,2860,Bank Withdrawal,1
0843-WTBXE,85.45,4517.25,5388.04,0.0,870.79,0,29,16.43,4753,Bank Withdrawal,0
9306-CPCBC,74.25,210.3,316.92,0.0,106.62,0,27,35.54,3207,Bank Withdrawal,1
4821-SJHJV,89.6,2901.8,4453.48,0.0,1551.68,0,82,48.49,4444,Bank Withdrawal,0
7940-UQQUG,104.4,6721.6,7614.4,0.0,892.8,0,11,13.95,5133,Bank Withdrawal,1
9639-BUJXT,20.5,1328.15,3539.58,15.62,2227.05,0,0,35.35,5997,Credit Card,0
4686-UXDML,99.85,1992.55,2514.61,0.0,522.06,0,48,24.86,2113,Credit Card,1
3308-MHOOC,19.2,19.2,37.09,0.0,17.89,0,0,17.89,3383,Credit Card,1
3740-RLMVT,60.95,4119.4,6920.9,17.19,2818.69,0,12,42.07,5792,Bank Withdrawal,1
6386-SZZKH,107.95,5293.2,5609.25,0.0,316.05,0,10,6.45,5785,Bank Withdrawal,1
1265-XTECC,96.55,6581.9,6716.54,0.0,134.64,0,19,1.98,5957,Credit Card,1
4789-KWMXN,110.85,5275.8,6164.81,4.93,893.94,0,17,19.02,3344,Credit Card,1
8311-UEUAB,75.5,5229.45,5320.57,0.0,91.12,0,82,1.36,5420,Bank Withdrawal,1
4342-HENTK,70.65,142.35,167.39,0.0,25.04,0,25,12.52,2189,Bank Withdrawal,1
7688-AWMDX,54.5,3778.2,7208.92,0.0,3430.72,0,59,48.32,4957,Bank Withdrawal,0
1820-DJFPH,24.05,1709.15,5186.03,0.0,3476.88,0,0,48.29,4755,Bank Withdrawal,1
9220-ZNKJI,88.8,4805.3,6631.85,0.0,1826.55,0,4,33.21,4291,Credit Card,0
2541-YGPKE,63.7,2763.35,4651.25,0.0,1887.9,0,69,44.95,3764,Credit Card,0
2675-OTVVJ,89.45,2807.65,4203.93,31.58,1427.86,0,18,46.06,5597,Bank Withdrawal,0
7504-UWHNB,69.75,1729.35,2832.1,0.0,1002.75,100,18,40.11,3080,Bank Withdrawal,0
0962-CQPWQ,20.3,1296.15,1445.57,0.0,149.42,0,0,2.41,4574,Bank Withdrawal,0
0667-NSRGI,69.55,3435.6,4253.04,0.0,817.44,0,15,17.03,2478,Credit Card,1
0030-FNXPP,19.85,57.2,66.56,0.0,9.36,0,0,3.12,5634,Credit Card,0
9467-ROOLM,19.05,461.3,1218.3,0.0,757.0,0,0,30.28,2692,Mailed Check,0
2985-JUUBZ,74.55,3015.75,3570.15,0.0,554.4,0,75,13.86,3718,Bank Withdrawal,1
0756-MPZRL,33.7,1537.85,1537.85,0.0,0.0,0,18,0.0,3007,Credit Card,0
1400-MMYXY,105.9,334.65,458.55,0.0,123.9,0,2,41.3,2715,Bank Withdrawal,1
3003-CMDUU,95.15,2395.7,3220.95,0.0,745.25,80,52,29.81,3273,Bank Withdrawal,1
1971-DTCZB,90.95,6468.6,9538.68,0.0,3070.08,0,15,42.64,6091,Bank Withdrawal,1
7587-AOVVU,100.75,2793.55,3173.44,0.0,379.89,0,15,14.07,3160,Bank Withdrawal,0
7696-AMHOD,78.0,3824.2,4268.63,0.0,444.43,0,82,9.07,4200,Credit Card,0
1304-NECVQ,78.55,149.55,237.47,0.0,87.92,0,14,43.96,5203,Bank Withdrawal,1
9546-CQJSU,91.4,193.6,272.84,0.0,79.24,0,7,39.62,5100,Bank Withdrawal,1
